,,,,,, Total facturas, Total pagado,Saldo,,,,,,,,,
,,,,,," $ 5,028,913.17 "," $ 2,704,030.14 ","$2,324,883.03",,,,,,,,,
Proveedor,Proveedor 2,Ubicacion,No. Factura,Fecha,Vence, Total de Factura, Total de pago,Fecha de pago, Saldo x proveedor, Mes de vencido, % de descuento financiero, Descuento financiero, Monto de factura despues de descuento financiero,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515149,7/5/2026,6/6/2026," $ 6,781.82 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515150,7/5/2026,6/6/2026," $ 38,737.04 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515206,11/5/2026,10/6/2026," $ 12,988.52 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515207,11/5/2026,10/6/2026," $ 17,984.64 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,ENSENADA, AGD-515212,11/5/2026,10/6/2026," $ 3,121.56 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,ENSENADA, AGD-515213,11/5/2026,10/6/2026," $ 14,209.30 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515361,15/5/2026,14/6/2026," $ 3,287.44 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515362,15/5/2026,14/6/2026," $ 3,287.44 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515363,15/5/2026,14/6/2026," $ 1,478.30 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515364,15/5/2026,14/6/2026, $ 299.98 ,,,,6,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-515365,15/5/2026,14/6/2026, $ 923.36 ,,,,6,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-515366,15/5/2026,14/6/2026, $ 985.54 ,,,,6,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-515367,15/5/2026,14/6/2026," $ 4,931.16 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-515368,15/5/2026,14/6/2026, $ 322.48 ,,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515610,22/5/2026,21/6/2026," $ 5,020.39 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-515611,22/5/2026,21/6/2026," $ 2,985.84 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-515612,22/5/2026,21/6/2026," $ 15,956.15 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-515613,22/5/2026,21/6/2026," $ 8,999.86 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515614,22/5/2026,21/6/2026, $ 542.88 ,,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515615,22/5/2026,21/6/2026," $ 3,208.91 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515616,22/5/2026,21/6/2026," $ 6,177.12 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-515617,22/5/2026,21/6/2026," $ 32,370.96 ",,,,6,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514599,29/4/2026,22/6/2026," $ 1,643.72 ",,,,6,,,,,,,
